File,Bldg,CZ,TechID,MappedRun,srcHeat,srcCool,srcFan,fileHeat,fileCool,fileFan,MATCH
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,LRM NR LSC R454b rDXGF Base,0.0,1814.91,557.96,0.0,1814.91,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,LRM NR LSC R454b rDXGF Base,0.0,1814.91,557.96,0.0,1814.91,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,2854.52,557.96,0.0,2854.52,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,2854.52,557.96,0.0,2854.52,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,3607.56,557.96,0.0,3607.56,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,3607.56,557.96,0.0,3607.56,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,4900.27,557.96,0.0,4900.27,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,4900.27,557.96,0.0,4900.27,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,9484.39,557.96,0.0,9484.39,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,9484.39,557.96,0.0,9484.39,557.96,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,2718.01,2360.39,683.38,2718.01,2360.39,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,2718.01,2360.39,683.38,2718.01,2360.39,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,2576.41,2011.78,683.38,2576.41,2011.78,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,2576.41,2011.78,683.38,2576.41,2011.78,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,LRM NR LSC R32 R454b rDXHP Base,2103.14,1815.07,683.38,2103.14,1815.07,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,LRM NR LSC R32 R454b rDXHP Base,2103.14,1815.07,683.38,2103.14,1815.07,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,2878.15,2856.53,683.38,2878.15,2856.53,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,2878.15,2856.53,683.38,2878.15,2856.53,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3060.73,3614.53,683.38,3060.73,3614.53,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3060.73,3614.53,683.38,3060.73,3614.53,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3272.81,4920.11,683.38,3272.81,4920.11,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3272.81,4920.11,683.38,3272.81,4920.11,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,3608.16,9491.06,683.38,3608.16,9491.06,683.38,Y
UEC_kWhBase.csv,DMo,5,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,3608.16,9491.06,683.38,3608.16,9491.06,683.38,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,4153.44,818.92,0.0,4153.44,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,4153.44,818.92,0.0,4153.44,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,3541.8,818.92,0.0,3541.8,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,3541.8,818.92,0.0,3541.8,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,LRM NR LSC R454b rDXGF Base,0.0,3191.99,818.92,0.0,3191.99,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,LRM NR LSC R454b rDXGF Base,0.0,3191.99,818.92,0.0,3191.99,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,5020.42,818.92,0.0,5020.42,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,5020.42,818.92,0.0,5020.42,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,6344.82,818.92,0.0,6344.82,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,6344.82,818.92,0.0,6344.82,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,8618.38,818.92,0.0,8618.38,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,8618.38,818.92,0.0,8618.38,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,16680.74,818.92,0.0,16680.74,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,16680.74,818.92,0.0,16680.74,818.92,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,1418.45,4150.21,881.22,1418.45,4150.21,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,1418.45,4150.21,881.22,1418.45,4150.21,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,1337.25,3537.25,881.22,1337.25,3537.25,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,1337.25,3537.25,881.22,1337.25,3537.25,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,LRM NR LSC R32 R454b rDXHP Base,1065.83,3191.38,881.22,1065.83,3191.38,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,LRM NR LSC R32 R454b rDXHP Base,1065.83,3191.38,881.22,1065.83,3191.38,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,1510.29,5022.55,881.22,1510.29,5022.55,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,1510.29,5022.55,881.22,1510.29,5022.55,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1614.99,6355.32,881.22,1614.99,6355.32,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1614.99,6355.32,881.22,1614.99,6355.32,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1736.62,8650.89,881.22,1736.62,8650.89,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1736.62,8650.89,881.22,1736.62,8650.89,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,1928.93,16687.84,881.22,1928.93,16687.84,881.22,Y
UEC_kWhBase.csv,DMo,6,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,1928.93,16687.84,881.22,1928.93,16687.84,881.22,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,3537.56,698.04,0.0,3537.56,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,3537.56,698.04,0.0,3537.56,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,3016.62,698.04,0.0,3016.62,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,3016.62,698.04,0.0,3016.62,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,LRM NR LSC R454b rDXGF Base,0.0,2718.68,698.04,0.0,2718.68,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,LRM NR LSC R454b rDXGF Base,0.0,2718.68,698.04,0.0,2718.68,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,4275.98,698.04,0.0,4275.98,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,4275.98,698.04,0.0,4275.98,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,5404.0,698.04,0.0,5404.0,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,5404.0,698.04,0.0,5404.0,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,7340.44,698.04,0.0,7340.44,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,7340.44,698.04,0.0,7340.44,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,14207.3,698.04,0.0,14207.3,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,14207.3,698.04,0.0,14207.3,698.04,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,1247.56,3535.39,753.23,1247.56,3535.39,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,1247.56,3535.39,753.23,1247.56,3535.39,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,1176.17,3013.24,753.23,1176.17,3013.24,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,1176.17,3013.24,753.23,1176.17,3013.24,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,LRM NR LSC R32 R454b rDXHP Base,937.53,2718.61,753.23,937.53,2718.61,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,LRM NR LSC R32 R454b rDXHP Base,937.53,2718.61,753.23,937.53,2718.61,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,1328.31,4278.51,753.23,1328.31,4278.51,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,1328.31,4278.51,753.23,1328.31,4278.51,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1420.37,5413.83,753.23,1420.37,5413.83,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1420.37,5413.83,753.23,1420.37,5413.83,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1527.31,7369.33,753.23,1527.31,7369.33,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1527.31,7369.33,753.23,1527.31,7369.33,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,1696.4,14215.68,753.23,1696.4,14215.68,753.23,Y
UEC_kWhBase.csv,DMo,7,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,1696.4,14215.68,753.23,1696.4,14215.68,753.23,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,6653.92,1174.55,0.0,6653.92,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,6653.92,1174.55,0.0,6653.92,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,5674.06,1174.55,0.0,5674.06,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,5674.06,1174.55,0.0,5674.06,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,LRM NR LSC R454b rDXGF Base,0.0,5113.66,1174.55,0.0,5113.66,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,LRM NR LSC R454b rDXGF Base,0.0,5113.66,1174.55,0.0,5113.66,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,8042.84,1174.55,0.0,8042.84,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,8042.84,1174.55,0.0,8042.84,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,10164.57,1174.55,0.0,10164.57,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,10164.57,1174.55,0.0,10164.57,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,13806.88,1174.55,0.0,13806.88,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,13806.88,1174.55,0.0,13806.88,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,26722.99,1174.55,0.0,26722.99,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,26722.99,1174.55,0.0,26722.99,1174.55,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,1259.51,6648.33,1229.85,1259.51,6648.33,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,1259.51,6648.33,1229.85,1259.51,6648.33,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,1189.99,5666.43,1229.85,1189.99,5666.43,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXHP Base,1189.99,5666.43,1229.85,1189.99,5666.43,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,LRM NR LSC R32 R454b rDXHP Base,957.64,5112.37,1229.85,957.64,5112.37,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,LRM NR LSC R32 R454b rDXHP Base,957.64,5112.37,1229.85,957.64,5112.37,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,1338.13,8045.78,1229.85,1338.13,8045.78,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXHP Base,1338.13,8045.78,1229.85,1338.13,8045.78,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1427.77,10180.77,1229.85,1427.77,10180.77,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1427.77,10180.77,1229.85,1427.77,10180.77,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1531.89,13858.11,1229.85,1531.89,13858.11,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1531.89,13858.11,1229.85,1531.89,13858.11,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,1696.53,26732.74,1229.85,1696.53,26732.74,1229.85,Y
UEC_kWhBase.csv,DMo,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,LRM AOE +40% RCA LSC R22 R410a rDXHP Base,1696.53,26732.74,1229.85,1696.53,26732.74,1229.85,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,7187.44,1306.68,0.0,7187.44,1306.68,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,7187.44,1306.68,0.0,7187.44,1306.68,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,6129.01,1306.68,0.0,6129.01,1306.68,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,LRM AOE LSC R22 R410a rDXGF Base,0.0,6129.01,1306.68,0.0,6129.01,1306.68,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,LRM NR LSC R454b rDXGF Base,0.0,5523.68,1306.68,0.0,5523.68,1306.68,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,LRM NR LSC R454b rDXGF Base,0.0,5523.68,1306.68,0.0,5523.68,1306.68,Y
UEC_kWhBase.csv,DMo,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,8687.73,1306.68,0.0,8687.73,1306.68,Y
