TabularDataIndex,Value,ReportName,ReportForString,TableName,RowName,ColumnName,Units,File Name
65,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
81,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
97,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
113,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
129,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
145,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
161,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
177,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
193,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
209,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
34,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
50,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
66,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
82,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
98,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
114,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
130,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
146,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
162,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
178,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
194,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
210,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Exterior Equipment,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
35,69676.29,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
51,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
67,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
83,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
99,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
115,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
131,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
147,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
163,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
179,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
195,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
211,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
36,40715.22,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
52,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
68,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
84,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
100,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
116,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
132,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
148,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
164,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
180,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
196,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
212,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
37,45134.88,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
53,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
69,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
85,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
101,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
117,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
133,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
149,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
165,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
181,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
197,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
213,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
38,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
54,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
70,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
86,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
102,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
118,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
134,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
150,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
166,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
182,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
198,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
214,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
39,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
55,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
71,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
87,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
103,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
119,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
135,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
151,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
167,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
183,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
199,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
215,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
40,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
56,10895.05,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
72,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
88,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
104,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
120,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
136,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
152,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
168,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
184,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
200,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
216,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
41,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
57,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
73,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
89,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
105,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
121,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
137,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Fuel Oil No 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
153,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Propane,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
169,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Other Fuel 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
185,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Other Fuel 2,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
201,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,District Cooling,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
217,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,District Heating,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
42,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Electricity,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
58,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Natural Gas,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
74,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Gasoline,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
90,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Diesel,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
106,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Coal,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
122,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Fuel Oil No 1,kWh,CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
